Strain_x Strain_y Strain_z Stress_xx(GPa) Stress_yy(GPa) Stress_zz(GPa) Stress_VM(GPa)
0.0044999999999963 -0.0139955505737476 0.014325683723347 2.39058178727187 0.0209647166525246 0.00412092306988683 2.3780837065924
0.00499999999999626 -0.0142101924734866 0.0142849703657768 2.46578068689115 0.0538571702487523 0.011983592042685 2.4331305584957
0.00549999999999623 -0.0145554947926964 0.0142218160440185 2.50100315541948 0.0641479939668426 0.000402302977212245 2.46934517780049
0.0059999999999964 -0.0149753965375808 0.0141896662715031 2.54440355446956 0.0334379437421333 -0.00687916048112568 2.53136497356217
0.00649999999999636 -0.0153029519577256 0.0141994612466262 2.6113480683007 0.0233908842629219 0.00762578562689022 2.59587563743334
0.00699999999999632 -0.0155759949891208 0.0141550491131235 2.67209239268664 0.0324309521897945 0.0135782860800924 2.64913808610379
0.00749999999999629 -0.0158710136645967 0.0140697796523885 2.71598361734366 0.0497601680294187 -0.00600945781227289 2.69454115147983
0.00799999999999625 -0.0162467098619943 0.0140518374513136 2.7703696873403 0.0370356094925315 0.00547220362714953 2.74925167319737
0.00849999999999621 -0.0165937612813718 0.0140181571479417 2.83689092475689 0.0161908245400791 0.0103258585377297 2.82363715150866
0.00899999999999639 -0.0168520812287689 0.0139449648805213 2.89069032701528 0.0298356626374101 0.00330099099481976 2.8742138644555
0.00949999999999635 -0.0171440826835276 0.0138834057435643 2.93982761333562 0.0396034069005302 0.00247482766302224 2.91896560158619
0.00999999999999631 -0.0174957535556087 0.0138399510041708 2.98419842643043 0.0331421397368416 -0.00273871564902618 2.9691593198876
0.0104999999999963 -0.0178360881014289 0.0138198797762699 3.04780030530108 0.0161782779041979 -0.000864906655795447 3.04017944879361
0.0109999999999962 -0.0181128298343615 0.0137848519826222 3.10347393671404 0.0326676411646784 0.0161390560268015 3.0791038602506
0.0114999999999962 -0.018416743236686 0.013691601002246 3.15172903613208 0.03193528278094 0.0102987044902767 3.13066811827189
0.0119999999999964 -0.0187419839429172 0.0135967122107059 3.17993143780898 0.0283052369908223 -0.00498503670031166 3.16840250770058
0.0124999999999963 -0.0190509174014309 0.0135545539492151 3.23991029880901 0.0178320381584712 0.00697505312761607 3.22752044878493
0.0129999999999963 -0.0193187578558793 0.013500826727066 3.29883947203691 0.0235102244050591 0.00535147050341199 3.28444627273617
0.0134999999999963 -0.0196087907869577 0.013434576860676 3.35547971897964 0.0320484147277683 0.0073567415885638 3.3358456787251
0.0139999999999962 -0.0199339981958962 0.0133767452723483 3.40215074245217 0.0259586321189594 0.000589199086547268 3.38894804528725
0.0144999999999962 -0.0202616757141941 0.0133356520607592 3.4503726394182 0.025470582741532 0.011162676386739 3.43207837788032
0.0149999999999964 -0.0205865772001235 0.0132692488785669 3.49247788923643 0.0254811746670597 0.00314223679823183 3.47821998602419
0.0154999999999963 -0.0208958947624055 0.0132148160689506 3.54723288386923 0.0188310308047408 0.00424453806177506 3.53571766555299
0.0159999999999963 -0.0211796359354667 0.0131796380849619 3.60012916347457 0.0360534157808027 0.00414458098450136 3.58013681488175
0.0164999999999963 -0.0215219640334566 0.0131453086066619 3.63902349533344 0.0290752798359974 0.00935126313463593 3.6198505265137
0.0169999999999962 -0.0218630209143088 0.0130786681871949 3.68756180019873 0.0186191538477261 0.00923847339452869 3.67364196921058
0.0174999999999962 -0.0221547844770612 0.0129918179347473 3.72863616163927 0.0281683790296242 0.00303218083381828 3.71309969300483
0.0179999999999963 -0.0224555189767999 0.0129245607917832 3.77969988320717 0.0221776885665543 0.0037654462100168 3.76676206617742
0.0184999999999963 -0.0227806411871532 0.0128680452428617 3.80316608180959 0.0473260256178651 0.0064119996558836 3.77646329556938
0.0189999999999963 -0.0231845398436488 0.0128111127703071 3.82246988911895 0.0305511930237121 0.00401540713942357 3.80525598197274
0.0194999999999962 -0.0235679760686734 0.0127642877255432 3.84276160217955 0.0262846844544863 -0.00394689905570488 3.83168215707183
0.0199999999999962 -0.0239295391482192 0.0127399073729083 3.87144017472664 0.026977395068924 0.00913800623610521 3.85341344451216
0.0204999999999962 -0.0242531802138064 0.0126807125931497 3.92376694609256 0.0145051856108109 0.00482443152167378 3.91411111629932
0.0209999999999963 -0.024509187811991 0.0126080311851754 3.96749216533895 0.0312369497123073 0.00810056395652214 3.94787425508915
0.0214999999999963 -0.024797355568068 0.0125310628971712 4.01836007009054 0.0321491719719858 0.00553491011063087 3.99958444140021
0.0219999999999963 -0.0251340000184913 0.0124594496941855 4.04656422887095 0.0423417279742516 0.00560693350662527 4.02271569619145
0.0224999999999962 -0.0255393028471186 0.012400537567174 4.05513564524434 0.0324150010470496 0.00791485647207448 4.03502650247837
0.0229999999999962 -0.0259270069124188 0.0123332930071047 4.0715212454436 0.0293722016151798 0.00304321705255196 4.05537763811534
0.0234999999999962 -0.0262878415074883 0.0122823538876249 4.09537523007447 0.0202220546607439 0.00726480833652021 4.08164722346501
0.0239999999999963 -0.026587666868539 0.0122146236539519 4.14156549006461 0.0150463124301451 0.0132990596211823 4.12739308141371
0.0244999999999963 -0.0268425928081669 0.0121125880923413 4.18394254874784 0.0316528254407566 0.0048250326596085 4.16576840991086
0.0249999999999963 -0.0271669310290644 0.0120352369926375 4.19465647303505 0.0468833528488475 0.00949739734694372 4.1665918959638
0.0254999999999962 -0.0275741960989933 0.0119657222835906 4.22957818955428 0.0243609178574287 -0.00179500840565548 4.21835605272183
0.0259999999999962 -0.0279087322278639 0.0119180372286685 4.26834823901708 0.00807854535874836 0.0151724244251394 4.2567271873855
0.0264999999999963 -0.0281607114619978 0.0118257647798735 4.29277531697572 0.0436663227314466 0.00572095150840287 4.26820818544722
0.0269999999999963 -0.0285185161637492 0.0117416556045436 4.3025051641945 0.0456048920198932 -0.00402085131701619 4.28192882728797
0.0274999999999963 -0.0289589048001346 0.011712354103439 4.310490541037 0.0393257745570835 -0.00123221678995031 4.29158750076498
0.0279999999999962 -0.0293966937431734 0.0116941727213772 4.31484239828873 0.0289051453710382 0.0123086490781658 4.29425955449439
0.0284999999999962 -0.0297742369431798 0.0116207876821381 4.34185898825465 0.0236048765322753 0.00824730008387517 4.32595334535706
0.0289999999999962 -0.0300917620849847 0.0115343675203435 4.36164025727504 0.0284829830814361 0.00251059755047937 4.34620167030923
0.0294999999999961 -0.0304127254491467 0.0114735206052198 4.37741184884188 0.043518258191667 0.00257236263884367 4.35451092268023
0.0299999999999963 -0.0308070730771597 0.0114210972033399 4.37997600580491 0.036438233030726 0.0123034638807515 4.35565530684398
0.0304999999999963 -0.0312015297525119 0.01132357526726 4.39049411322574 0.0303218358496672 0.00802250016387599 4.37136460319109
0.0309999999999962 -0.0315537641511675 0.0112313164382307 4.41093465107399 0.0171125453709241 0.000133694129324385 4.40233608779125
0.0314999999999962 -0.0318561699520961 0.0111728115588573 4.44002096046897 0.0382257638628112 0.00882496046168774 4.41656899360727
0.0319999999999961 -0.0322010801535462 0.0110936575844218 4.44685597122738 0.0409297503530682 0.0123248639288733 4.42029808072449
0.0324999999999963 -0.0325864632236919 0.0110066647862838 4.45454076076924 0.0405211214357621 0.00797097090687362 4.4303843955597
0.0329999999999963 -0.0329866908365613 0.0109266747783054 4.45951513096685 0.0264406282297489 -0.000899303791546974 4.44680750361997
0.0334999999999962 -0.0333477880140143 0.0108695104627708 4.47552852701968 0.0312585184102306 0.00413188292686579 4.45789522715499
0.0339999999999962 -0.0337034040340844 0.0108001450238723 4.48198389127175 0.0434188512336487 0.0104841591385334 4.45512368869032
0.0344999999999962 -0.0341053912558889 0.0107153266109255 4.48418180912308 0.0387820256074035 -0.000742512569067996 4.46529324880825
0.0349999999999961 -0.0345083921685541 0.0106532936063511 4.47869709240463 0.0260700528206344 0.0152982563734724 4.45802269816549
0.0354999999999961 -0.034854392522875 0.0105468618429479 4.49018551452394 0.0289581006932431 0.0128510332190868 4.46930271591769
0.0359999999999963 -0.0351771173379542 0.0104340733663363 4.492726827931 0.042777923023038 -0.000802137703853996 4.47189820115485
0.0364999999999962 -0.0355534883488018 0.0103683437942061 4.50393321539178 0.0414676343242292 0.00170149368882366 4.48248094720223
0.0369999999999962 -0.0359494499898584 0.0103252536918107 4.50491853614406 0.0286690634024101 0.00889935183180262 4.48616699919984
