Strain_x Strain_y Strain_z Stress_xx(GPa) Stress_yy(GPa) Stress_zz(GPa) Stress_VM(GPa)
0.00449999999999954 -0.0137186841200561 0.0141661540771084 2.43325550799891 0.0343898623853032 0.00667864062844825 2.41284060712409
0.0049999999999994 -0.0139980733405937 0.0141191525904835 2.50494361707455 0.0391968188373053 0.00369695070823236 2.48368701728529
0.00549999999999968 -0.0142880704529001 0.0140812275527668 2.55827237129995 0.044701590029209 0.00580818679873904 2.53324141984477
0.00599999999999953 -0.0146273341406271 0.01404351585543 2.60667521138223 0.046229757316364 0.00676945666872521 2.5804019039644
0.00649999999999939 -0.0149905707532921 0.013998278000713 2.66334349677718 0.0344173927044075 0.00319538356412537 2.64467533534468
0.00699999999999967 -0.0153105212257858 0.0139587861275588 2.7207325572858 0.0281971128150413 0.00640333363188802 2.70349821739576
0.00749999999999952 -0.0156125702940956 0.0139094249746892 2.76626238081253 0.0411481446478526 0.00404464541560526 2.74385414039668
0.00799999999999938 -0.0159582765998357 0.0138643585574564 2.81635011004422 0.03848651936531 0.000181461469080441 2.79721283272273
0.00849999999999965 -0.0162879099610397 0.0138331878448344 2.88994636586397 0.00963717962000647 0.0104010128231637 2.8799273456132
0.00899999999999951 -0.0165122902212311 0.0137720611529762 2.95806601358219 0.0258807522090236 0.00752050688310797 2.94140836103427
0.00949999999999937 -0.016774322479589 0.0136993180780066 3.01243506725623 0.0479474736507708 0.00284351878948762 2.9872949593225
0.00999999999999964 -0.0171636347261171 0.0136553409063582 3.05881993637987 0.0384056508249479 -0.00703483972930982 3.04338896649422
0.0104999999999995 -0.0175356864365496 0.0136568181146687 3.1133844755764 0.00826440622448913 0.00764283462738834 3.10543090180477
0.0109999999999996 -0.0177909609164432 0.0136072779953777 3.17847034297774 0.0264461552770905 0.0133507921839659 3.15859222907939
0.0114999999999996 -0.0180665096750315 0.0135137166844826 3.22780647524604 0.0356899935809592 -0.000181974717931245 3.21020278671989
0.0119999999999995 -0.0183969627255394 0.0134663570518083 3.28086865026691 0.0272996696599251 -0.00137205436055838 3.26799917552313
0.0124999999999996 -0.0187240996570044 0.0134496067613498 3.334651805656 0.028695577914847 0.0115398814177412 3.31456737438518
