Strain_x Strain_y Strain_z Stress_xx(GPa) Stress_yy(GPa) Stress_zz(GPa) Stress_VM(GPa)
-3.19015650721794e-15 -3.06972953173078e-15 2.67775265223861e-16 0.632461519939846 0.284194127585856 -0.884376135597184 1.37616189269791
0.000499999999996636 -0.000923333227219685 0.00230594523891346 0.852388785410693 0.25226828062812 -0.127013111604415 0.855344103455192
0.000999999999996888 -0.00215436383340009 0.00346320588013456 0.914280017286067 0.0995373339575121 0.171061663437438 0.781439342253266
0.00149999999999671 -0.00310144652983218 0.0031824879350252 0.87129493835917 -0.0605952914194471 -0.00519348127424448 0.905461404664961
0.00199999999999697 -0.00332941827607058 0.00303162735574646 0.932227389132999 -0.0285197103595877 -0.0432277696535829 0.968184921126891
0.00249999999999679 -0.00334371704432372 0.00314284264230061 1.0575617765578 0.0628339212462593 0.0303490795757703 1.0113616306525
0.00299999999999662 -0.00367640423421516 0.00307632200164306 1.13818352955979 0.0374017695776705 0.0112328971972087 1.11409672398168
0.00349999999999687 -0.00410369302692756 0.00299293195344146 1.20580692490997 0.00470947183669664 -0.0266228168863392 1.21706611828607
0.0039999999999967 -0.0044321190054991 0.00306213197206102 1.2668026351857 0.0160536420216913 0.0050129362100031 1.25630573220192
0.00449999999999695 -0.00473359686593404 0.00308282589097985 1.35812374938443 0.0106081048221848 0.0207196125205483 1.34248845064465
0.00499999999999678 -0.00498410266320667 0.00297148622393404 1.4428263493008 -0.00430914410571099 0.00456149060036128 1.44272062926431
0.0054999999999966 -0.00517633592760732 0.0028694918780805 1.52328838727884 0.0322615788734394 -0.00137933343549576 1.50812869360556
0.00599999999999686 -0.0054983925549287 0.00282560818220519 1.5964107823649 0.0243889718016475 -0.00309976014122035 1.58594485699513
0.00649999999999668 -0.00586273834494426 0.00281528979981379 1.66941079179952 -0.00266800654254626 0.00218038156632056 1.66965988385938
0.00699999999999693 -0.00611099257503057 0.00279228675156334 1.74984565693523 0.0223677105359875 0.0109830204350117 1.73319833473855
0.00749999999999676 -0.00638676063710564 0.00272350929290107 1.81071428358026 0.0248598214394475 0.00328899294551192 1.79673699269207
0.00799999999999659 -0.00672053967163451 0.00265417139113332 1.86346026000444 -0.000988456429756691 0.00631628045577737 1.86080710125579
0.00849999999999684 -0.00695807894476718 0.0025904013155804 1.95791111021566 -0.00314992986693766 0.00953130153043242 1.95475127515649
0.00899999999999667 -0.00712004626656249 0.00251156512832052 2.04246010266211 0.0298577861882786 0.00610385190333162 2.02458379842305
0.00949999999999692 -0.00739438852712918 0.00242454933330018 2.10312255707532 0.033337737866266 0.00209284602313305 2.08558280677351
0.00999999999999674 -0.00779142036932056 0.00237137870166491 2.14118542717777 0.0202440994779263 -0.0136229462983098 2.13807602983821
0.010499999999997 -0.00818648017504288 0.00240267124143962 2.21609933812862 -0.00432781873105684 0.00271944540073765 2.21691192567316
0.0109999999999968 -0.00845505875119722 0.00239747507595881 2.28794786372665 0.0066290603023616 0.0164519933388541 2.27642323196495
